"","SRR20959676_GSM6435908_C-PJI04_Staphylococcus_aureus_trimmed_R2","SRR20959677_GSM6435907_C-PJI03_Staphylococcus_aureus_trimmed_R1","SRR20959677_GSM6435907_C-PJI03_Staphylococcus_aureus_trimmed_R2","SRR20959678_GSM6435906_C-PJI02_Staphylococcus_aureus_trimmed_R1","SRR20959678_GSM6435906_C-PJI02_Staphylococcus_aureus_trimmed_R2","SRR20959679_GSM6435905_C-PJI01_Staphylococcus_aureus_trimmed_R1","SRR20959679_GSM6435905_C-PJI01_Staphylococcus_aureus_trimmed_R2","SRR20959680_GSM6435904_A-PJI04_Staphylococcus_aureus_trimmed_R1","SRR20959680_GSM6435904_A-PJI04_Staphylococcus_aureus_trimmed_R2","SRR20959681_GSM6435903_A-PJI03_Staphylococcus_aureus_trimmed_R1","SRR20959681_GSM6435903_A-PJI03_Staphylococcus_aureus_trimmed_R2","SRR20959682_GSM6435902_A-PJI02_Staphylococcus_aureus_trimmed_R1"
"gene-SAOUHSC_02442",5.27700740937522,7.4157072852324,6.11084387137016,9.15756191112428,6.22091483238046,8.47513261283775,6.80897021874803,7.2789721768387,5.78781253980709,9.05616666910517,8.73534029554732,7.3210198226969
"gene-SAOUHSC_02443",9.23010807986467,9.47186963644442,9.52710358503341,11.2537395074554,11.2312038550902,10.8079132074497,10.8465318573778,9.43813377667355,9.50493289764914,10.0124840431531,10.1672783464352,8.78949766714645
"gene-SAOUHSC_02444",6.21979720811525,7.31702172975306,7.29763977804743,7.87167352036506,7.61385226647987,8.25689597246196,8.25345360441982,7.81755118096519,7.81162693253264,8.88301377180723,8.81684676445927,5.46241736947125
"gene-SAOUHSC_02445",7.33935439362032,7.09671431435135,6.48371969249244,6.55340736698516,6.3650734204118,7.19401315799074,6.32660088782759,7.72586071547496,6.60998124076901,6.50293140472052,6.24799821989282,5.97109473991926
"gene-SAOUHSC_02447",9.78249409326586,9.688554224158,9.68584945227403,10.0840356662704,10.0599325049317,10.7233806903278,10.7325002983734,10.3026659738324,10.3021447543031,9.87365544197429,9.84965382182083,9.37530662514997
"gene-SAOUHSC_02448",4.11303917001512,5.38595628441403,5.4635284899804,6.10102658881418,6.25833540624295,4.68784800820862,5.01021016795167,3.94647819802896,4.02278736926237,5.16064811940387,5.16590207087665,4.12314787436621
"gene-SAOUHSC_02449",6.93294394601177,5.46248866248985,5.22020767866975,5.13414299873988,5.13943308368989,5.27632846265715,5.31293701565014,5.53612224559108,5.53099440171393,5.0663634202484,5.20910701843338,3.81181656868774
"gene-SAOUHSC_02450",4.8150203827042,3.10442823974499,4.03098163407044,5.36608946341194,5.46403634815468,3.46577836844877,3.74867423971654,4.36497293730967,4.36090653369051,4.7378533727906,5.07528330253078,4.71372979021489
"gene-SAOUHSC_02451",2.06878226500577,2.06878226500577,2.06878226500577,2.76921409593024,2.06878226500577,4.17331614017258,4.17111377638507,3.4400290875847,3.43731085944089,3.49711999767242,3.47439555608005,2.06878226500577
"gene-SAOUHSC_02452",5.01848751008704,3.50501103140423,3.79694590453581,3.43214455742864,3.03519547805842,3.97973536041015,4.4885327127801,3.86104480014619,3.66653160299657,2.06878226500577,2.79211803131699,3.22175576042226
"gene-SAOUHSC_02453",4.40241909223171,3.10442823974499,3.10486155761016,3.43214455742864,3.68782368848842,4.17331614017258,4.25791646490471,4.10159387690393,4.23599871275623,3.31755094229429,3.29734086147845,3.43951292251743
"gene-SAOUHSC_02454",4.63995755404196,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,3.46577836844877,3.46418846672221,2.95504881649884,2.95321905342805,2.06878226500577,2.06878226500577,3.01820889575223
"gene-SAOUHSC_02455",3.45510558048889,2.06878226500577,4.22830156595527,2.76921409593024,3.03519547805842,2.06878226500577,2.06878226500577,2.70031371626588,2.69899025139293,3.09852866576036,3.08155736832759,3.28076953105285
"gene-SAOUHSC_02456",2.06878226500577,3.50501103140423,3.50559044761364,2.06878226500577,2.06878226500577,2.78743812217524,2.06878226500577,3.30388844613831,3.30140824234547,2.06878226500577,2.06878226500577,2.46219629811826
"gene-SAOUHSC_02457",5.56124911899019,6.89244486345267,6.92079507233989,3.71123585042146,3.91035118062374,7.27549962225985,7.31122076701152,6.99446003978172,6.99792322901115,5.1142988011826,5.25102382983198,7.30104244900058
"gene-SAOUHSC_A02331",2.57539119465867,2.06878226500577,3.50559044761364,2.06878226500577,3.5584771984786,2.78743812217524,3.07394312994191,2.06878226500577,3.30140824234547,3.9090853104463,3.47439555608005,2.06878226500577
"gene-SAOUHSC_02458",2.57539119465867,2.06878226500577,2.06878226500577,3.58033186783366,3.68782368848842,2.06878226500577,2.06878226500577,2.06878226500577,2.69899025139293,4.02009613483117,4.09173945554806,2.06878226500577
"gene-SAOUHSC_02460",6.29877453610396,5.02998124385936,5.03095334375318,4.85602634121585,5.17942166679232,3.28968107762226,3.6153040120418,5.18972028694474,5.18484091477763,4.79830864390815,4.92728380544846,4.3031668598721
"gene-SAOUHSC_02461",3.17976787801847,2.06878226500577,2.06878226500577,3.05007390948896,3.03519547805842,3.07512880396197,3.07394312994191,2.70031371626588,2.69899025139293,2.06878226500577,3.29734086147845,2.93800406527132
"gene-SAOUHSC_02463",3.96596137191267,2.06878226500577,4.22830156595527,6.75577063012328,9.02049192803222,2.78743812217524,5.01021016795167,3.4400290875847,4.52868529197399,3.09852866576036,3.88111735833716,3.77587631126004
"gene-SAOUHSC_02464",3.28019707271863,5.21920394289106,5.22020767866975,4.29233962370503,4.47603623103139,3.46577836844877,3.46418846672221,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577
"gene-SAOUHSC_02465",2.06878226500577,2.06878226500577,3.50559044761364,2.76921409593024,2.06878226500577,3.28968107762226,3.28826805657536,2.70031371626588,2.95321905342805,2.06878226500577,2.79211803131699,2.46219629811826
"gene-SAOUHSC_02467",3.85733588517177,2.06878226500577,2.06878226500577,3.71123585042146,3.68782368848842,4.85992043303349,4.85727622027147,4.72867413215485,4.7242072904438,4.21662904614862,4.27245638546164,2.84852519476694
"gene-SAOUHSC_02468",5.39039259719972,6.51860152671301,6.55489849352519,4.85602634121585,4.65994200633931,7.50396574632852,7.55855652197554,7.33847307813428,7.38976415304181,3.78707919943132,3.99084536456871,3.33645854056697
"gene-SAOUHSC_02469",2.78164797512025,2.06878226500577,2.06878226500577,2.06878226500577,3.68782368848842,2.06878226500577,3.28826805657536,2.70031371626588,2.69899025139293,2.06878226500577,2.06878226500577,2.84852519476694
"gene-SAOUHSC_02470",2.93758232796061,2.06878226500577,3.10486155761016,2.06878226500577,3.41213508582793,2.06878226500577,3.28826805657536,2.06878226500577,3.14397761100006,2.06878226500577,3.08155736832759,2.46219629811826
"gene-SAOUHSC_02477",5.47839392227907,4.22750356478632,4.39963372514336,3.58033186783366,4.09873108783263,5.39157941627387,5.42508886988486,4.53294534478114,4.47505843123992,4.38733059655329,4.35423272906157,7.83717873359958
"gene-SAOUHSC_02478",6.23995305422744,5.90673885536015,5.79437803728432,5.36608946341194,5.29298419952736,6.50921851844489,6.48902856200248,5.77155861280293,5.80901703686251,5.86432789814998,5.90177015792285,8.38175517525755
"gene-SAOUHSC_02480",7.75707956977608,7.43465849918005,7.35850627681604,7.37160597706129,7.30157914468141,7.10763865850621,7.08188467573532,7.75889202848747,7.63391577219858,8.39273535615595,8.21402947949408,8.57466939261431
"gene-SAOUHSC_02481",5.46122571862809,6.7176374082391,6.32981533207998,5.99049134715345,6.03926190750346,4.74762929398996,4.41601107132905,6.13378706360114,5.3684921079855,6.71717314800399,6.59266668004061,6.70429719029186
"gene-SAOUHSC_02482",7.09078488279498,6.36872888537311,6.55489849352519,5.76704510995287,5.52706071480444,6.14655110668169,6.24805626999727,7.26370487719291,7.23467958211457,7.08056026235632,6.98539412512642,8.23312425209642
"gene-SAOUHSC_02483",6.93294394601177,6.40768891415091,6.71879938482379,5.91982314109466,5.72792743471617,5.06041696863061,5.71646877572833,5.72748399021966,6.33200272501256,6.55528174983744,6.93543819915588,5.84216870351006
"gene-SAOUHSC_02484",7.13441254927204,7.91123156113157,7.82890911419238,8.513096773825,8.41571580918016,8.45779241188099,8.40555121266938,7.74247097631792,7.66894841577634,7.58680610306313,7.33271831213677,9.14271100492697
"gene-SAOUHSC_02485",9.43681859897811,8.93357443893815,8.68064570479411,8.69964002540923,8.49600093959824,10.5429746344563,10.1407304487552,9.82477014207096,9.30424810777841,9.58204765441249,9.14240431320918,10.0274226785511
"gene-SAOUHSC_02486",8.71674574768896,6.58805457254134,7.79995178318911,7.2333099441455,7.91194316906302,7.6409151123422,9.60168770570592,6.74230772379631,8.94815378551456,6.53804270624453,8.56937930186234,7.84310973755737
"gene-SAOUHSC_02487",7.49384373598599,6.74828726075048,6.74945118857258,7.04766053753029,7.06922668049092,7.91956130688743,7.90342019016714,7.5035162899399,7.49764551182963,7.22743493185443,7.16950107716305,8.33342552450349
"gene-SAOUHSC_02488",2.06878226500577,2.06878226500577,2.06878226500577,3.58033186783366,3.24204606071223,3.28968107762226,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,2.84852519476694
"gene-SAOUHSC_02489",5.13204682797075,5.30504295289297,5.03095334375318,5.46917550567255,5.0558612671723,5.53195181524921,5.35131857320224,5.401941763371,5.01102187215585,5.24899532426254,4.92728380544846,5.39881897691844
"gene-SAOUHSC_02490",8.6261302377388,8.4094956859446,8.21625282446401,9.09508178399445,8.60138364909835,9.69116153373604,9.22349042733432,8.55112857514531,8.51013556103558,8.49881761186071,8.33926117869478,9.49813178200695
"gene-SAOUHSC_02491",10.812994020542,11.1451353736588,11.1011282289182,11.8953112263956,11.7932008227558,12.3005338409596,12.2572528512785,11.3215537953239,11.2489966091522,11.3979211826177,11.2804261134787,11.883818506634
"gene-SAOUHSC_02492",8.23121968523566,7.4157072852324,7.56196993902708,7.74849333423435,7.88833422465698,9.01513955769513,9.08390176866492,8.41963021912744,8.51976002688873,8.3291336513406,8.33926117869478,8.05722780771576
"gene-SAOUHSC_02493",5.65468825875086,6.74828726075048,6.28861483445086,5.13414299873988,5.01212448244263,7.31457707250336,6.24805626999727,7.52287846715413,6.38926609874027,7.58680610306313,6.30822782495452,7.9440576322738
"gene-SAOUHSC_02494",8.12175780957608,6.4825740182606,6.89361747052784,7.29950308338401,7.27450373548005,8.86538295934138,9.0175728265405,8.07526614037188,8.42391825309933,7.92143435766626,8.40949217705675,8.37767550937344
"gene-SAOUHSC_02495",6.03595679693687,4.03023732252689,2.06878226500577,6.24270901740186,6.0816670445414,6.86588844012437,6.79524548813314,6.02898963931207,5.80901703686251,6.44860090386235,6.14162711183908,6.99479013704008
"gene-SAOUHSC_02496",6.78332297889386,6.97248044211539,6.80886218436544,6.94501273698029,7.06922668049092,6.81225349391348,7.0705398869358,6.91847373775624,7.11270012218206,6.7771488991542,7.10318861529181,7.36016226679805
"gene-SAOUHSC_02498",5.78426280184726,5.60417228903111,5.90783283455326,4.43949252616246,4.40870447031796,6.38601017633998,6.34558304493104,5.77155861280293,5.72223862554503,5.91878140306309,6.00258757368375,6.98050045707771
"gene-SAOUHSC_02499",6.01269056636748,4.81100509024062,4.81193635648254,3.93627703910677,4.00806311410586,6.47508137731632,6.45448816047949,5.83521690030404,5.82991097340847,6.251037170613,6.20639220323435,6.09601176342988
"gene-SAOUHSC_02500",6.79016223366572,5.85114429806183,5.85223225409087,6.07959192372884,6.01757864854675,7.11872305203405,7.22176828349174,7.04892820322015,7.095626764769,7.36070935640149,7.43508289889028,7.26613751268523
"gene-SAOUHSC_02501",5.39039259719972,5.46248866248985,5.53614748059818,4.69279128130255,4.09873108783263,5.19390307347772,5.27348206647884,5.72748399021966,5.3684921079855,5.29117246657776,5.20910701843338,6.19238007717037
"gene-SAOUHSC_02502",8.24868198608192,7.31702172975306,7.27676576600764,7.78194324297139,7.724664351323,8.95152503155538,8.94494608989596,8.11832010533545,8.14174126673873,8.13678954373068,8.04192736262827,8.13663314794777
"gene-SAOUHSC_02503",4.20245829161047,4.55053978281556,5.03095334375318,4.29233962370503,4.60136750310951,4.80491748249942,4.4885327127801,4.93961606485205,4.85446602211287,5.33212446326503,5.25102382983198,4.89594317874165
"gene-SAOUHSC_02504",3.96596137191267,4.03023732252689,4.22830156595527,4.90641264741395,4.87201389845154,4.91282021378528,4.91014775920111,5.01575727793544,5.08315964363215,4.67461301734272,4.92728380544846,4.48266665028914
"gene-SAOUHSC_02505",6.61631321481196,5.79329656524472,5.85223225409087,4.69279128130255,5.32889139248099,7.43472045071259,7.31122076701152,6.60353502765364,6.64564082852196,6.48504861444877,6.49248637671859,6.99123099312909
"gene-SAOUHSC_02506",7.5593040255854,7.29644675640183,7.31821565372781,7.09103347937743,7.04805968230052,8.15297901051184,8.25345360441982,7.43020928687153,7.51058006019053,7.22743493185443,7.2936147634243,8.15899268934454
"gene-SAOUHSC_02507",7.085237300646,6.8647457213388,6.86591672267963,7.08031211144327,7.03735833504369,7.44356027508704,7.4313499548618,6.87892126881847,6.84281033024103,6.93024840738618,6.87045164707316,8.17944920575376
"gene-SAOUHSC_02508",3.79918106833316,2.06878226500577,2.06878226500577,2.06878226500577,3.03519547805842,2.78743812217524,3.07394312994191,3.4400290875847,3.43731085944089,3.9090853104463,3.62643690011555,3.9458106272269
"gene-SAOUHSC_02509",9.16197336653833,8.01557818538982,8.00415834773379,7.89019581915257,7.82756301719689,9.63248842393532,9.61735076386292,8.79084732996545,8.78747200586813,8.80604389356833,8.73898149090707,8.99874449249805
"gene-SAOUHSC_02510",5.2167017750605,3.50501103140423,2.06878226500577,5.36608946341194,4.47603623103139,6.54256326172932,5.56201463225668,6.23143717644553,4.16877366985026,5.99675832824692,4.81906617136591,6.48882634888015
"gene-SAOUHSC_02511",8.60110226530548,7.67672204924727,7.64573937878375,6.90910309456415,7.12082161847855,9.17752611150578,9.25136408355369,8.97776647050474,9.00178913969874,8.9495918921875,8.92947953116366,8.45328206307641
"gene-SAOUHSC_02512",7.89021602839872,6.74828726075048,6.77946338062752,6.68672189207486,6.644607804034,8.59497655101326,8.58356186391891,7.76432440754655,7.76381958247936,7.46458530307492,7.4078786781824,8.07916877910362
"gene-SAOUHSC_02512a",5.82496264949235,3.50501103140423,3.50559044761364,5.25488673820277,5.21830315983175,6.95519266505833,7.02424514866499,6.06478132003758,6.05935869178019,6.44860090386235,6.42159482214957,7.01946076843401
"gene-SAOUHSC_02515",5.95281337761026,9.85597820541576,9.85722528632454,9.1977608066737,9.15019633140221,8.44024119472222,8.41902112552635,9.07274621700331,9.05350150191754,9.42712300535687,9.36843001922774,2.74607185840935
"gene-SAOUHSC_02516",5.37211598758373,7.02346744982336,6.77946338062752,6.2233062187343,5.95048405659315,5.42799815625382,5.27348206647884,6.06478132003758,5.85050341027559,5.29117246657776,5.07528330253078,6.05557234080553
"gene-SAOUHSC_02517",6.02437097405117,6.62156165595909,7.04948052866819,7.16392789574799,7.19008328591566,6.05693181435607,6.16495864123634,6.44991753690728,6.75849691068826,6.70178009968656,7.27365762981496,6.94782039410115
"gene-SAOUHSC_02519",3.53279913661444,4.22750356478632,4.39963372514336,4.90641264741395,4.82197805505293,2.78743812217524,2.78657514708873,4.30392479416546,4.36090653369051,3.31755094229429,3.47439555608005,3.28076953105285
"gene-SAOUHSC_02520",3.73806913753051,4.03023732252689,3.79694590453581,5.87069168283346,5.83114657909404,4.49095745921361,4.41601107132905,3.14617058727943,4.02278736926237,3.9090853104463,4.09173945554806,5.42033750068922
"gene-SAOUHSC_02521",3.17976787801847,2.06878226500577,2.06878226500577,4.29233962370503,2.06878226500577,2.06878226500577,2.06878226500577,3.30388844613831,3.30140824234547,3.31755094229429,2.06878226500577,3.38925738400035
"gene-SAOUHSC_02522",3.17976787801847,3.10442823974499,3.79694590453581,5.04745675291617,5.0558612671723,3.07512880396197,3.28826805657536,3.14617058727943,3.14397761100006,2.80448087298327,2.79211803131699,4.37334617670444
"gene-SAOUHSC_02523",2.78164797512025,4.03023732252689,4.39963372514336,3.43214455742864,4.00806311410586,2.06878226500577,3.86853826616596,2.06878226500577,3.30140824234547,2.06878226500577,2.79211803131699,2.74607185840935
"gene-SAOUHSC_02524",2.06878226500577,3.50501103140423,3.50559044761364,3.58033186783366,3.41213508582793,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,2.80448087298327,3.08155736832759,2.06878226500577
"gene-SAOUHSC_02525",7.65971704626537,7.4157072852324,7.50926699062111,7.89631741538871,7.85217973204631,6.72785455336727,6.72458605085508,7.92816119773475,7.94144794478118,7.23813615763917,7.2936147634243,7.91244152456468
"gene-SAOUHSC_02527",4.40241909223171,2.06878226500577,2.06878226500577,5.50193486724195,5.49589865980601,4.26018283620463,4.41601107132905,3.56071837098988,3.55779723378308,4.5385943701496,4.43125704895884,3.81181656868774
"gene-SAOUHSC_02528",2.06878226500577,3.10442823974499,3.10486155761016,4.29233962370503,4.26286580784653,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,3.65121037615674,3.88111735833716,2.84852519476694
"gene-SAOUHSC_02529",3.06717203439308,4.03023732252689,4.22830156595527,4.95503284261993,4.71610649197308,3.28968107762226,3.46418846672221,3.30388844613831,3.55779723378308,3.9090853104463,4.09173945554806,2.93800406527132
"gene-SAOUHSC_02530",2.57539119465867,3.10442823974499,2.06878226500577,3.58033186783366,3.41213508582793,3.07512880396197,3.07394312994191,2.70031371626588,2.06878226500577,2.80448087298327,2.79211803131699,2.84852519476694
"gene-SAOUHSC_02531",3.45510558048889,2.06878226500577,3.10486155761016,3.43214455742864,3.41213508582793,4.08019665604862,3.86853826616596,2.95504881649884,2.95321905342805,3.78707919943132,3.62643690011555,4.00773123935527
"gene-SAOUHSC_02533",2.06878226500577,3.79627112960395,2.06878226500577,3.05007390948896,3.03519547805842,2.06878226500577,2.78657514708873,3.14617058727943,2.06878226500577,3.09852866576036,2.79211803131699,2.06878226500577
"gene-SAOUHSC_02534",4.06588324600971,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,6.12466656380793,4.4885327127801,4.23991091246808,3.30140824234547,2.80448087298327,3.29734086147845,3.09134639365286
"gene-SAOUHSC_02535",4.20245829161047,3.10442823974499,3.10486155761016,2.06878226500577,2.06878226500577,3.97973536041015,2.06878226500577,3.76917471296609,3.43731085944089,2.80448087298327,3.29734086147845,3.28076953105285
"gene-SAOUHSC_02536",6.73451544223235,7.75418465635833,7.78525204409353,8.54461291250035,8.53072083880839,6.00992640778524,6.20710953639218,6.57904572121871,6.47109353372494,7.76750454272344,7.59638639079766,6.64206991783854
"gene-SAOUHSC_02537",6.85682393139314,6.91962091752869,6.94746896784041,6.84718777821449,7.13092242555164,6.14655110668169,6.14340893132527,6.75328959468682,6.7800430412103,7.82539829871689,7.78437289931078,5.15052868415478
"gene-SAOUHSC_02538",4.01691184634702,4.39879272320125,4.39963372514336,3.05007390948896,3.91035118062374,3.61703834147931,3.6153040120418,4.23991091246808,4.23599871275623,5.5207803621186,4.70163469406426,3.43951292251743
"gene-SAOUHSC_02540",4.57623996571879,5.85114429806183,5.85223225409087,3.93627703910677,4.00806311410586,4.96377730649046,4.96107837643304,5.91590534668323,5.94923382945903,5.5207803621186,5.51402630063938,4.27891971131821
"gene-SAOUHSC_02541",4.47466519595097,4.68696388841515,4.22830156595527,3.25980471765215,3.41213508582793,5.23571912084843,4.91014775920111,5.37350934298185,4.76900985944619,5.58973172695352,5.54790628680927,5.57208290267519
"gene-SAOUHSC_02542",7.30636446738699,8.00294041181208,7.92591111168993,6.7691913104968,6.67255933343965,8.48800230785405,8.35505645940458,8.28251907260316,8.22254783541764,7.73010359836699,7.74868577918186,5.52328307030616
"gene-SAOUHSC_02543",7.67456268418291,8.67144999879896,8.58206041974697,7.99088512498785,7.9001870196129,9.35658932924347,9.2934093130621,8.54483074701688,8.49069178909,7.90810039382735,7.84646463632631,7.2483626802853
"gene-SAOUHSC_02544",4.8150203827042,6.32868172030928,6.51974986004944,4.12661895681421,4.09873108783263,7.00384128504057,7.41350797611498,6.96643313646251,7.27314705359477,5.0663634202484,5.33129154610293,4.46150512486553
"gene-SAOUHSC_02545",5.0419493216623,6.06161747176085,5.90783283455326,4.69279128130255,4.54015397400442,4.80491748249942,4.80230346607956,5.93538487342803,5.94923382945903,5.29117246657776,5.25102382983198,4.12314787436621
"gene-SAOUHSC_02546",3.37134560860125,5.67004490356512,5.53614748059818,4.03502567147195,4.00806311410586,4.68784800820862,4.55734357676027,4.93961606485205,4.85446602211287,3.65121037615674,3.62643690011555,2.84852519476694
"gene-SAOUHSC_02547",4.75910992851577,5.67004490356512,6.51974986004944,5.89546863868454,5.95048405659315,5.31580029898032,5.52900245097224,5.87613093995194,6.04158321163883,6.251037170613,6.24799821989282,4.4181528958324
"gene-SAOUHSC_02549",2.93758232796061,2.06878226500577,3.79694590453581,2.06878226500577,2.06878226500577,3.46577836844877,3.74867423971654,3.14617058727943,4.09786239467013,3.09852866576036,4.63891912183042,2.62345659691108
"gene-SAOUHSC_02550",5.25719113171172,4.68696388841515,4.81193635648254,5.43564084559896,4.96697161550159,4.08019665604862,4.07806561968433,4.58458004389763,4.58026349986075,5.29117246657776,5.25102382983198,4.20336544184857
"gene-SAOUHSC_02551",2.06878226500577,4.03023732252689,4.03098163407044,2.06878226500577,2.06878226500577,2.06878226500577,2.78657514708873,2.95504881649884,2.69899025139293,3.49711999767242,3.47439555608005,3.33645854056697
"gene-SAOUHSC_02552",3.28019707271863,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,3.61703834147931,3.28826805657536,2.95504881649884,3.30140824234547,3.31755094229429,4.57317805688971,2.84852519476694
"gene-SAOUHSC_02553",3.17976787801847,4.03023732252689,4.22830156595527,2.06878226500577,2.06878226500577,3.75053003696524,3.74867423971654,4.02641610067446,4.09786239467013,5.01672601171152,4.18524412778461,3.15885988835518
"gene-SAOUHSC_02554",2.57539119465867,4.03023732252689,4.03098163407044,2.06878226500577,2.06878226500577,2.06878226500577,3.07394312994191,3.14617058727943,2.69899025139293,3.09852866576036,2.79211803131699,2.93800406527132
"gene-SAOUHSC_02558",2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,2.70031371626588,2.69899025139293,3.49711999767242,3.47439555608005,2.06878226500577
"gene-SAOUHSC_02559",3.37134560860125,2.06878226500577,3.10486155761016,2.76921409593024,2.75840365788272,2.78743812217524,2.78657514708873,2.06878226500577,2.69899025139293,2.06878226500577,2.06878226500577,2.06878226500577
"gene-SAOUHSC_02561",5.91564511946925,4.68696388841515,4.81193635648254,4.43949252616246,4.40870447031796,5.31580029898032,5.31293701565014,5.18972028694474,5.18484091477763,3.78707919943132,3.76058546626491,4.17717509171732
"gene-SAOUHSC_02562",3.91284282480805,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,2.78743812217524,2.78657514708873,2.70031371626588,3.30140824234547,2.06878226500577,2.79211803131699,2.93800406527132
"gene-SAOUHSC_02563",3.37134560860125,2.06878226500577,4.03098163407044,3.05007390948896,2.06878226500577,3.28968107762226,3.28826805657536,3.4400290875847,3.55779723378308,3.9090853104463,3.88111735833716,3.01820889575223
"gene-SAOUHSC_02564",3.60539446768846,2.06878226500577,2.06878226500577,3.25980471765215,3.41213508582793,3.97973536041015,3.97768444283768,3.4400290875847,3.43731085944089,3.31755094229429,3.29734086147845,3.77587631126004
"gene-SAOUHSC_02565",4.11303917001512,3.50501103140423,4.03098163407044,2.06878226500577,3.03519547805842,3.75053003696524,4.07806561968433,3.56071837098988,3.76592180002615,4.67461301734272,4.97838353491,3.77587631126004
"gene-SAOUHSC_02566",2.06878226500577,2.06878226500577,2.06878226500577,3.82898021941986,3.68782368848842,3.75053003696524,3.46418846672221,2.06878226500577,2.06878226500577,2.80448087298327,2.06878226500577,2.84852519476694
"gene-SAOUHSC_02569",2.57539119465867,4.55053978281556,4.5514161372557,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,2.70031371626588,2.06878226500577,2.80448087298327,2.79211803131699,2.46219629811826
"gene-SAOUHSC_02570",3.37134560860125,5.30504295289297,5.4635284899804,4.03502567147195,3.41213508582793,2.06878226500577,2.78657514708873,3.76917471296609,3.85765337013832,3.78707919943132,3.88111735833716,2.62345659691108
"gene-SAOUHSC_02571",6.76954613925008,6.77829757907569,6.77946338062752,5.17555464704116,4.87201389845154,7.61767383793097,7.6220718079834,7.11848823314621,7.06086047174316,6.44860090386235,6.20639220323435,5.11119027327574
"gene-SAOUHSC_02572",3.79918106833316,3.50501103140423,3.50559044761364,2.06878226500577,2.75840365788272,3.28968107762226,3.46418846672221,4.23991091246808,4.47505843123992,2.06878226500577,2.06878226500577,2.06878226500577
"gene-SAOUHSC_02573",3.45510558048889,3.10442823974499,3.50559044761364,4.85602634121585,4.82197805505293,4.34164706240218,4.41601107132905,3.30388844613831,3.14397761100006,4.12211989852118,4.09173945554806,4.12314787436621
"gene-SAOUHSC_02574",3.79918106833316,2.06878226500577,3.10486155761016,3.93627703910677,4.09873108783263,3.8704983254327,3.86853826616596,2.70031371626588,3.14397761100006,2.80448087298327,3.62643690011555,3.09134639365286
"gene-SAOUHSC_02576",4.99462438742387,4.68696388841515,4.68786989203721,2.06878226500577,2.06878226500577,6.14655110668169,6.16495864123634,5.51028306463115,5.50517211526814,4.79830864390815,4.87423185082548,4.78280792170127
"gene-SAOUHSC_02577",8.04387641888585,6.83650290424213,6.94746896784041,9.11883008771006,9.11757885576225,8.09246284162261,8.13329068817587,7.62196716502644,7.64568817763609,7.39935437695426,7.42607177068678,7.55587576154967
"gene-SAOUHSC_02579",4.78734878418838,3.50501103140423,3.50559044761364,4.43949252616246,4.33779311922248,4.55981236096477,4.55734357676027,4.47925824505226,4.41920155984461,4.12211989852118,4.27245638546164,3.81181656868774
"gene-SAOUHSC_02580",5.0419493216623,3.10442823974499,2.06878226500577,3.25980471765215,3.24204606071223,3.07512880396197,4.74504764525888,3.30388844613831,4.02278736926237,3.09852866576036,3.76058546626491,3.09134639365286
"gene-SAOUHSC_A02450",2.06878226500577,2.06878226500577,2.06878226500577,2.76921409593024,2.75840365788272,2.78743812217524,2.06878226500577,2.70031371626588,2.69899025139293,3.49711999767242,3.47439555608005,2.06878226500577
"gene-SAOUHSC_02581",6.44477370758297,6.68632007913371,4.81193635648254,7.65048078946542,7.1803903670772,6.16810636508802,5.46058013030757,6.33754431709984,5.47887095518347,6.60579175063894,6.26835708241644,5.99981183385056
"gene-SAOUHSC_02582",11.5560621652242,10.8791401504726,10.8855688360595,10.2509355967057,10.0020043019357,10.5243572623116,10.5332772320944,10.4978466427612,10.4974264559389,10.5149384290502,10.4718714876426,7.76403564498824
"gene-SAOUHSC_02583",8.30699666675802,6.99819966464646,7.07389271928673,7.12272679396129,7.0796946234759,7.74467875913563,7.76257011173526,7.21690742201125,7.21109615357168,8.3039046600045,8.24509171768039,7.86659273492474
"gene-SAOUHSC_02584",4.73027895642097,3.50501103140423,3.79694590453581,4.80373516003646,4.92030447009602,4.08019665604862,4.07806561968433,4.36497293730967,4.36090653369051,4.30474167076791,4.27245638546164,3.43951292251743
"gene-SAOUHSC_02585",4.78734878418838,6.06161747176085,6.06272720146482,6.03573503123496,5.97320050109177,4.26018283620463,4.33932286336646,4.63432182545357,4.62995218530927,5.16064811940387,5.20910701843338,4.03758346577849
"gene-SAOUHSC_02587",2.78164797512025,4.55053978281556,5.12877229317067,4.12661895681421,4.18339466880845,3.28968107762226,3.28826805657536,3.86104480014619,3.94296223792093,3.65121037615674,3.76058546626491,3.22175576042226
